37:30.0,92.30337079,16.7,77,23.000434,32000,0
37:31.0,92.69662921,16.8,77,23.000433,32000,0
37:32.0,93.08988764,16.9,78,23.000432,32000,0
37:33.0,93.48314607,16.9,77,23.000432,32000,0
37:34.0,93.87640449,17,74,23.000431,32000,0
37:35.0,94.26966292,17.1,72,23.00043,32000,0
37:36.0,94.66292135,17.2,70,23.00043,32000,0
37:37.0,95.05617978,17.3,70,23.000429,32000,0
37:38.0,95.4494382,17.2,71,23.000428,32000,0
37:39.0,95.84269663,17.2,72,23.000428,32000,0
37:40.0,96.23595506,17.2,72,23.000427,32000,0
37:41.0,96.62921348,17.3,72,23.000426,32000,0
37:42.0,97.02247191,17.3,72,23.000426,32000,0
37:43.0,97.41573034,17.3,73,23.000425,32000,0
37:44.0,97.80898876,17.3,74,23.000424,32000,0
37:45.0,98.20224719,17.3,74,23.000424,32000,0
37:46.0,98.59550562,17.3,73,23.000423,32000,0
37:47.0,98.98876404,17.3,73,23.000422,32000,0
37:48.0,99.38202247,17.3,72,23.000421,32000,0
37:49.0,99.7752809,17.3,73,23.000421,32000,0
37:50.0,100.1685393,17.2,73,23.00042,32000,0
37:51.0,100.5617978,17.2,74,23.000419,32000,0
37:52.0,100.9550562,17.2,74,23.000418,32000,0
37:53.0,101.3483146,17.2,74,23.000418,32000,0
37:54.0,101.741573,17.3,74,23.000417,32000,0
37:55.0,102.1348315,17.2,73,23.000416,32000,0
37:56.0,102.5280899,17.2,74,23.000415,32000,0
37:57.0,102.9213483,17.2,74,23.000414,32000,0
37:58.0,103.3146067,17.2,75,23.000414,32000,0
37:59.0,103.7078652,17.2,75,23.000413,32000,0
38:00.0,104.1011236,17.2,76,23.000412,32000,0
38:01.0,104.494382,17.2,75,23.000411,32000,0
38:02.0,104.8876404,17.2,76,23.00041,32000,0
38:03.0,105.2808989,17.1,76,23.000409,32000,0
38:04.0,105.6741573,17.1,77,23.000409,32000,0
38:05.0,106.0674157,17.1,76,23.000408,32000,0
38:06.0,106.4606742,17.1,76,23.000407,32000,0
38:07.0,106.8539326,17.1,76,23.000406,32000,0
38:08.0,107.247191,17.1,76,23.000405,32000,0
38:09.0,107.6404494,17,75,23.000404,32000,0
38:10.0,108.0337079,17,76,23.000403,32000,0
38:11.0,108.4269663,17,76,23.000402,32000,0
38:12.0,108.8202247,17,77,23.000401,32000,0
38:13.0,109.2134831,17,77,23.0004,32000,0
38:14.0,109.6067416,17,77,23.000399,32000,0
38:15.0,110,17.1,77,23.000398,32000,0
38:16.0,110.3932584,17,76,23.000397,32000,0
38:17.0,110.7865169,17,76,23.000397,32000,0
38:18.0,111.1797753,17,77,23.000396,32000,0
38:19.0,111.5730337,17.1,77,23.000395,32000,0
38:20.0,111.9662921,17.1,76,23.000394,32000,0
38:21.0,112.3595506,17,75,23.000393,32000,0
38:22.0,112.752809,17.1,75,23.000392,32000,0
38:23.0,113.1460674,17.1,76,23.00039,32000,0
38:24.0,113.5393258,17.1,76,23.000389,32000,0
38:25.0,113.9325843,17,76,23.000388,32000,0
38:26.0,114.3258427,17,76,23.000387,32000,0
38:27.0,114.7191011,17.1,76,23.000386,32000,0
38:28.0,115.1123596,17.1,76,23.000385,32000,0
38:29.0,115.505618,17.1,76,23.000384,32000,0
38:30.0,115.8988764,17.2,76,23.000383,32000,0
38:31.0,116.2921348,17.2,76,23.000382,32000,0
38:32.0,116.6853933,17.2,75,23.000381,32000,0
38:33.0,117.0786517,17.2,77,23.00038,32000,0
38:34.0,117.4719101,17.1,78,23.000378,32000,0
38:35.0,117.8651685,17.1,78,23.000377,32000,0
38:36.0,118.258427,17.1,79,23.000376,32000,0
38:37.0,118.6516854,16.9,79,23.000375,32000,0
38:38.0,119.0449438,17,78,23.000374,32000,0
38:39.0,119.4382022,17,78,23.000373,32000,0
38:40.0,119.8314607,17,78,23.000371,32000,0
38:41.0,120.2247191,16.9,81,23.00037,32000,0
38:42.0,120.6179775,16.6,85,23.000369,32000,0
38:43.0,121.011236,16.3,83,23.000368,32000,0
38:44.0,121.4044944,16.3,82,23.000366,32000,0
38:45.0,121.7977528,16.3,82,23.000365,32000,0
38:46.0,122.1910112,16.3,82,23.000364,32000,0
38:47.0,122.5842697,16.3,83,23.000362,32000,0
38:48.0,122.9775281,16.4,83,23.000361,32000,0
38:49.0,123.3707865,16.3,82,23.00036,32000,0
38:50.0,123.7640449,16.4,81,23.000358,32000,0
38:51.0,124.1573034,16.5,82,23.000357,32000,0
38:52.0,124.5505618,16.4,83,23.000356,32000,0
38:53.0,124.9438202,16.3,83,23.000354,32000,0
38:54.0,125.3370787,16.2,83,23.000353,32000,0
38:55.0,125.7303371,16,84,23.000352,32000,0
38:56.0,126.1235955,15.9,84,23.00035,32000,0
38:57.0,126.5168539,15.8,84,23.000349,32000,0
38:58.0,126.9101124,15.9,84,23.000347,32000,0
38:59.0,127.3033708,16,85,23.000346,32000,0
39:00.0,127.6966292,16.1,85,23.000344,32000,0
39:01.0,128.0898876,16.2,83,23.000343,32000,0
39:02.0,128.4831461,16.4,81,23.000341,32000,0
39:03.0,128.8764045,16.7,78,23.00034,32000,0
39:04.0,129.2696629,16.7,78,23.000338,32000,0
39:05.0,129.6629213,16.8,78,23.000337,32000,0
39:06.0,130.0561798,16.8,77,23.000335,32000,0
39:07.0,130.4494382,16.8,77,23.000334,32000,0
39:08.0,130.8426966,16.8,77,23.000332,32000,0
39:09.0,131.2359551,16.8,77,23.000331,32000,0
39:10.0,131.6292135,16.9,77,23.000329,32000,0
39:11.0,132.0224719,16.9,77,23.000327,32000,0
39:12.0,132.4157303,16.8,78,23.000326,32000,0
39:13.0,132.8089888,16.8,78,23.000324,32000,0
39:14.0,133.2022472,16.8,77,23.000322,32000,0
39:15.0,133.5955056,16.8,77,23.000321,32000,0
39:16.0,133.988764,16.9,77,23.000319,32000,0
39:17.0,134.3820225,16.9,78,23.000317,32000,0
39:18.0,134.7752809,17,78,23.000316,32000,0
39:19.0,135.1685393,16.9,79,23.000314,32000,0
39:20.0,135.5617978,17,79,23.000312,32000,0
39:21.0,135.9550562,16.9,79,23.00031,32000,0
39:22.0,136.3483146,16.9,79,23.000309,32000,0
39:23.0,136.741573,16.9,79,23.000307,32000,0
39:24.0,137.1348315,16.8,78,23.000305,32000,0
39:25.0,137.5280899,16.9,78,23.000303,32000,0
39:26.0,137.9213483,16.9,78,23.000301,32000,0
39:27.0,138.3146067,16.5,82,23.000299,32000,0
39:28.0,138.7078652,15.8,86,23.000297,32000,0
39:29.0,139.1011236,15.4,87,23.000296,32000,0
39:30.0,139.494382,15.3,87,23.000294,32000,0
39:31.0,139.8876404,15.2,86,23.000292,32000,0
39:32.0,140.2808989,15.4,87,23.00029,32000,0
39:33.0,140.6741573,15.5,88,23.000288,32000,0
39:34.0,141.0674157,15.6,88,23.000286,32000,0
39:35.0,141.4606742,15.7,87,23.000284,32000,0
39:36.0,141.8539326,15.8,87,23.000282,32000,0
39:37.0,142.247191,15.9,87,23.00028,32000,0
39:38.0,142.6404494,15.9,87,23.000278,32000,0
39:39.0,143.0337079,15.9,87,23.000276,32000,0
39:40.0,143.4269663,15.8,88,23.000274,32000,0
39:41.0,143.8202247,15.8,88,23.000271,32000,0
39:42.0,144.2134831,15.9,88,23.000269,32000,0
39:43.0,144.6067416,15.9,88,23.000267,32000,0
39:44.0,145,15.8,88,23.000265,32000,0
39:45.0,145.3932584,15.8,87,23.000263,32000,0
39:46.0,145.7865169,15.8,87,23.000261,32000,0
39:47.0,146.1797753,15.7,88,23.000258,32000,0
39:48.0,146.5730337,15.7,88,23.000256,32000,0
39:49.0,146.9662921,15.7,88,23.000254,32000,0
39:50.0,147.3595506,15.7,89,23.000252,32000,0
39:51.0,147.752809,15.8,90,23.00025,32000,0
39:52.0,148.1460674,15.8,89,23.000247,32000,0
39:53.0,148.5393258,16.2,87,23.000245,32000,0
39:54.0,148.9325843,16.5,84,23.000243,32000,0
39:55.0,149.3258427,16.6,85,23.00024,32000,0
39:56.0,149.7191011,16.6,86,23.000238,32000,0
39:57.0,150.1123596,16.2,90,23.000235,32000,0
39:58.0,150.505618,15.8,93,23.000233,32000,0
39:59.0,150.8988764,15.8,93,23.000231,32000,0
40:00.0,151.2921348,15.9,93,23.000228,32000,0
40:01.0,151.6853933,15.9,94,23.000226,32000,0
40:02.0,152.0786517,16,93,23.000223,32000,0
40:03.0,152.4719101,16,92,23.000221,32000,0
40:04.0,152.8651685,16.1,92,23.000218,32000,0
40:05.0,153.258427,16.1,92,23.000216,32000,0
40:06.0,153.6516854,16.2,91,23.000213,32000,0
40:07.0,154.0449438,16.2,89,23.000211,32000,0
40:08.0,154.4382022,16.2,87,23.000208,32000,0
40:09.0,154.8314607,16.4,85,23.000206,32000,0
40:10.0,155.2247191,16.5,84,23.000203,32000,0
40:11.0,155.6179775,16.6,83,23.0002,32000,0
40:12.0,156.011236,16.7,83,23.000198,32000,0
40:13.0,156.4044944,16.8,82,23.000195,32000,0
40:14.0,156.7977528,17,82,23.000192,32000,0
40:15.0,157.1910112,17,82,23.00019,32000,0
40:16.0,157.5842697,17,82,23.000187,32000,0
40:17.0,157.9775281,17,82,23.000184,32000,0
40:18.0,158.3707865,17.1,81,23.000182,32000,0
40:19.0,158.7640449,17.2,80,23.000179,32000,0
40:20.0,159.1573034,17.3,79,23.000176,32000,0
40:21.0,159.5505618,17.6,78,23.000173,32000,0
40:22.0,159.9438202,17.8,77,23.00017,32000,0
40:23.0,160.3370787,17.6,77,23.000168,32000,0
40:24.0,160.7303371,17.6,77,23.000165,32000,0
40:25.0,161.1235955,17.7,76,23.000162,32000,0
40:26.0,161.5168539,18.1,75,23.000159,32000,0
40:27.0,161.9101124,18.1,75,23.000156,32000,0
40:28.0,162.3033708,18.2,74,23.000153,32000,0
40:29.0,162.6966292,18.4,73,23.00015,32000,0
40:30.0,163.0898876,18.3,73,23.000147,32000,0
40:31.0,163.4831461,18.4,73,23.000145,32000,0
40:32.0,163.8764045,18.4,73,23.000142,32000,0
40:33.0,164.2696629,18.6,72,23.000139,32000,0
40:34.0,164.6629213,18.6,72,23.000136,32000,0
40:35.0,165.0561798,18.3,74,23.000133,32000,0
40:36.0,165.4494382,18.2,75,23.00013,32000,0
40:37.0,165.8426966,18.4,74,23.000127,32000,0
40:38.0,166.2359551,18.4,73,23.000124,32000,0
40:39.0,166.6292135,18.3,72,23.000121,32000,0
40:40.0,167.0224719,18.6,73,23.000118,32000,0
40:41.0,167.4157303,18.9,72,23.000114,32000,0
40:42.0,167.8089888,19.1,71,23.000111,32000,0
40:43.0,168.2022472,18.8,71,23.000108,32000,0
40:44.0,168.5955056,19.2,71,23.000105,32000,0
40:45.0,168.988764,18.9,72,23.000102,32000,0
40:46.0,169.3820225,19.2,71,23.000099,32000,0
40:47.0,169.7752809,19.3,70,23.000096,32000,0
40:48.0,170.1685393,19.4,71,23.000093,32000,0
40:49.0,170.5617978,18.9,73,23.00009,32000,0
40:50.0,170.9550562,18.8,74,23.000086,32000,0
40:51.0,171.3483146,18.6,74,23.000083,32000,0
40:52.0,171.741573,18.5,75,23.00008,32000,0
40:53.0,172.1348315,18.8,72,23.000077,32000,0
40:54.0,172.5280899,18.6,73,23.000074,32000,0
40:55.0,172.9213483,18.6,74,23.00007,32000,0
40:56.0,173.3146067,18.4,74,23.000067,32000,0
40:57.0,173.7078652,18.2,73,23.000064,32000,0
40:58.0,174.1011236,18.5,73,23.000061,32000,0
40:59.0,174.494382,18.3,74,23.000058,32000,0
41:00.0,174.8876404,18.2,74,23.000054,32000,0
41:01.0,175.2808989,18.5,74,23.000051,32000,0
41:02.0,175.6741573,18.5,74,23.000048,32000,0
41:03.0,176.0674157,18.4,74,23.000045,32000,0
41:04.0,176.4606742,18.4,74,23.000041,32000,0
41:05.0,176.8539326,18.8,73,23.000038,32000,0
41:06.0,177.247191,19.3,72,23.000035,32000,0
41:07.0,177.6404494,19.1,72,23.000031,32000,0
41:08.0,178.0337079,18.9,73,23.000028,32000,0
41:09.0,178.4269663,19.3,71,23.000025,32000,0
41:10.0,178.8202247,19.3,70,23.000022,32000,0
41:11.0,179.2134831,19.4,70,23.000018,32000,0
41:12.0,179.6067416,19.6,70,23.000015,32000,0
41:13.0,180,19.5,69,23.000012,32000,0
41:14.0,180.3932584,19.6,69,23.000008,32000,0
41:15.0,180.7865169,19.3,69,23.000005,32000,0
41:16.0,181.1797753,19.5,70,23.000002,32000,0
41:17.0,181.5730337,19.1,71,22.999999,32000,0
41:18.0,181.9662921,19.3,71,22.999995,32000,0
41:19.0,182.3595506,19.5,67,22.999992,32000,0
41:20.0,182.752809,19.4,69,22.999989,32000,0
41:21.0,183.1460674,19.1,72,22.999985,32000,0
41:22.0,183.5393258,19.1,72,22.999982,32000,0
41:23.0,183.9325843,19.2,71,22.999979,32000,0
41:24.0,184.3258427,19.4,71,22.999975,32000,0
41:25.0,184.7191011,19.1,72,22.999972,32000,0
41:26.0,185.1123596,19.4,72,22.999969,32000,0
41:27.0,185.505618,19.6,72,22.999966,32000,0
41:28.0,185.8988764,19.7,69,22.999962,32000,0
41:29.0,186.2921348,19.6,68,22.999959,32000,0
41:30.0,186.6853933,19.3,69,22.999956,32000,0
41:31.0,187.0786517,19.1,71,22.999953,32000,0
41:32.0,187.4719101,18.9,72,22.999949,32000,0
41:33.0,187.8651685,19,73,22.999946,32000,0
41:34.0,188.258427,19.2,71,22.999943,32000,0
41:35.0,188.6516854,19.2,70,22.99994,32000,0
41:36.0,189.0449438,19.2,71,22.999936,32000,0
41:37.0,189.4382022,19.2,70,22.999933,32000,0
41:38.0,189.8314607,19.5,69,22.99993,32000,0
41:39.0,190.2247191,19.2,70,22.999927,32000,0
41:40.0,190.6179775,19.3,70,22.999923,32000,0
41:41.0,191.011236,19.3,69,22.99992,32000,0
41:42.0,191.4044944,19.1,71,22.999917,32000,0
41:43.0,191.7977528,19.2,69,22.999914,32000,0
41:44.0,192.1910112,18.8,71,22.999911,32000,0
41:45.0,192.5842697,18.8,72,22.999908,32000,0
41:46.0,192.9775281,18.9,71,22.999904,32000,0
41:47.0,193.3707865,18.8,71,22.999901,32000,0
41:48.0,193.7640449,19,70,22.999898,32000,0
41:49.0,194.1573034,18.8,71,22.999895,32000,0
41:50.0,194.5505618,18.7,71,22.999892,32000,0
41:51.0,194.9438202,18.6,71,22.999889,32000,0
41:52.0,195.3370787,18.8,70,22.999886,32000,0
41:53.0,195.7303371,18.7,71,22.999883,32000,0
41:54.0,196.1235955,18.5,73,22.99988,32000,0
41:55.0,196.5168539,18.7,72,22.999877,32000,0
41:56.0,196.9101124,18.4,72,22.999874,32000,0
41:57.0,197.3033708,18.7,72,22.999871,32000,0
41:58.0,197.6966292,18.6,70,22.999868,32000,0
41:59.0,198.0898876,18.4,71,22.999865,32000,0
42:00.0,198.4831461,18.4,72,22.999862,32000,0
42:01.0,198.8764045,18.4,73,22.999859,32000,0
42:02.0,199.2696629,18.3,73,22.999856,32000,0
42:03.0,199.6629213,18.4,72,22.999853,32000,0
42:04.0,200.0561798,18.4,73,22.99985,32000,0
42:05.0,200.4494382,18.2,74,22.999847,32000,0
42:06.0,200.8426966,18.2,74,22.999844,32000,0
42:07.0,201.2359551,18.1,74,22.999841,32000,0
42:08.0,201.6292135,18.1,74,22.999838,32000,0
42:09.0,202.0224719,18,74,22.999835,32000,0
42:10.0,202.4157303,18,74,22.999832,32000,0
42:11.0,202.8089888,17.9,74,22.99983,32000,0
42:12.0,203.2022472,17.8,75,22.999827,32000,0
